detail_link,title,satisfaction,institution,thumbnail,review_count,field
https://www.inflearn.com/courses/디비-rdbms-모델링-실습?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,RDBMS Modeling 실습,4.7,이교준,https://cdn.inflearn.com/public/courses/328717/cover/2a8f81d2-dbcb-4397-a134-56a7ee9c78d3/328717-eng.png,12,개발 · 프로그래밍/ > 데이터베이스/백엔드/
https://www.inflearn.com/courses/아파치-카프카-애플리케이션-프로그래밍?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,"[아파치 카프카 애플리케이션 프로그래밍] 개념부터 컨슈머, 프로듀서, 커넥트, 스트림즈까지!",5.0,데브원영 DVWY,https://cdn.inflearn.com/public/courses/327041/cover/d1e15d56-83e2-464d-866d-09cd80bee4a2/327041-eng-original.png,80,데이터 사이언스/개발 · 프로그래밍/ > 데이터 엔지니어링/데브옵스 · 인프라/백엔드/
https://www.inflearn.com/courses/aws-자격증-클라우드-기초?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,AWS Certified Cloud Practitioner 자격증 준비하기,4.7,코드바나나,https://cdn.inflearn.com/public/courses/328898/cover/856ad748-de37-4076-9b46-c19efb982cf7/328898-eng.png,55,개발 · 프로그래밍/보안 · 네트워크/ > 데브옵스 · 인프라/클라우드/백엔드/자격증 (개발 · 프로그래밍)/
https://www.inflearn.com/courses/디지털-기획-입문-피그마?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,Figma를 활용한 디지털 기획 입문,4.3,마소캠퍼스,https://cdn.inflearn.com/public/courses/328639/cover/137d6faa-4d4f-49a4-8d6a-9ed8be2405ac/328639-eng.png,10,디자인 · 아트/비즈니스 · 마케팅/ > UX/UI/기획 · 전략 · PM/
https://www.inflearn.com/courses/디지털-리터러시-실무기술?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,"디지털 리터러시, 디지털 기술을 이해하고 실무에 적용하는 기술",4.5,마소캠퍼스,https://cdn.inflearn.com/public/courses/328631/cover/e5b30a7a-1aca-49ce-8cfe-e71bcaba926c/328631-eng.png,4,데이터 사이언스/개발 · 프로그래밍/자기계발/ > 기타 (데이터 사이언스)/기타 (개발 · 프로그래밍)/교양/
https://www.inflearn.com/courses/비전공자-빅분기-실기작업?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,한 방에 끝! 빅데이터분석기사 실기 작업형,4.5,DQ K,https://cdn.inflearn.com/public/courses/328023/cover/2b93be34-df3a-4662-a8eb-83e6c2aa09c4/328023-eng.png,8,데이터 사이언스/ > 데이터 분석/자격증 (데이터 사이언스)/
https://www.inflearn.com/courses/스마트워킹-실무-먼데이?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,[스마트 워킹 실무] 먼데이로 똑똑하게 일하기,5.0,마소캠퍼스,https://cdn.inflearn.com/public/courses/328127/cover/b5f0e902-1c41-4ac5-8778-2165c1b4a0d7/328127-eng.png,6,비즈니스 · 마케팅/ > 업무 자동화/기획 · 전략 · PM/
https://www.inflearn.com/courses/데이터-사이언스-고급분석?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,데이터 사이언스 실무 고급 분석,5.0,마소캠퍼스,https://cdn.inflearn.com/public/courses/328046/cover/bb6882d9-6f72-4e45-a232-906699ae67ca/328046-eng.png,6,데이터 사이언스/ > 데이터 분석/
https://www.inflearn.com/courses/데이터-리터러시-읽고쓰기?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,데이터 리터러시 - 데이터 읽고 쓰기의 기술,4.7,마소캠퍼스,https://cdn.inflearn.com/public/courses/327960/cover/784fe189-84af-4b8e-832a-4e1c11dc2981/327960-eng.png,35,데이터 사이언스/ > 데이터 분석/
https://www.inflearn.com/courses/리눅스-쉘?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,리눅스 쉘 스크립트,5.0,런잇(ProgCoach4U),https://cdn.inflearn.com/public/courses/327827/cover/17bd1e04-8805-4a42-a8a4-83050ce4e9f3/327827.png,58,보안 · 네트워크/ > 시스템/
https://www.inflearn.com/courses/sql-모두의-데이터분석?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,"핵심만 쉽게, 모두의 SQL 데이터 분석",4.7,데이터셰프,https://cdn.inflearn.com/public/courses/327848/cover/dbde1c2d-b7bd-4f36-82c4-2718c32b0f24/327848-eng-2.png,39,데이터 사이언스/비즈니스 · 마케팅/ > 데이터 분석/마케팅/
https://www.inflearn.com/courses/파이썬-동시성-프로그래밍?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,파이썬 동시성 프로그래밍 : 데이터 수집부터 웹 개발까지 (feat. FastAPI),4.9,윤상석,https://cdn.inflearn.com/public/courses/327438/cover/081e779e-eecc-40c7-8a34-f68d36ef4d0e/327438-eng.png,69,개발 · 프로그래밍/ > 백엔드/프로그래밍 언어/웹 개발/
https://www.inflearn.com/courses/입문자-자바스크립트-기초강의?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,입문자를 위한 자바스크립트 기초 강의,4.9,유노코딩,https://cdn.inflearn.com/public/courses/327871/cover/5da57e4f-7cf0-416d-baad-3bf7758eb725/327871-eng.png,46,개발 · 프로그래밍/ > 프로그래밍 언어/웹 개발/프론트엔드/
https://www.inflearn.com/courses/타입폼-mbti-테스트?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,"[No개발, No코딩] 개발자 없이 MBTI 테스트 만드는 법",4.6,시리즈,https://cdn.inflearn.com/public/courses/327446/cover/0660562a-71e3-4b60-9b94-4fccbb67884f/cover.png,14,비즈니스 · 마케팅/ > 마케팅/
https://www.inflearn.com/courses/비트코인-트레이딩-봇?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,비트코인 알고리즘 트레이딩 봇 개발,4.7,멀티코어,https://cdn.inflearn.com/public/courses/327517/cover/0368a5c7-5456-4271-a43a-33b74a0d60e0/327517-eng.png,25,자기계발/ > 금융 ·  재테크/
https://www.inflearn.com/courses/따라하는-네스트-제이에스?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,따라하며 배우는 NestJS,5.0,John Ahn,https://cdn.inflearn.com/public/courses/327527/cover/0915f7e5-f2e9-479c-b6d5-c3b1c389ff6e/327527-eng.png,267,개발 · 프로그래밍/ > 백엔드/
https://www.inflearn.com/courses/컨플루언스-프로젝트-협업?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,Confluence를 활용해서 효과적으로 지식 관리와 프로젝트 협업하기,4.7,lesstif,https://cdn.inflearn.com/public/courses/326342/cover/e8771ba0-1550-4874-81f5-08823fac4ba9/326342-eng (1).png,57,비즈니스 · 마케팅/개발 · 프로그래밍/ > 기획 · 전략 · PM/개발 도구/
https://www.inflearn.com/courses/하둡-빅데이터?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,빅데이터 하둡 직접 설치하기,4.5,Billy Lee,https://cdn.inflearn.com/public/courses/326007/cover/d021327b-dbe5-4869-b1f2-27c6ab653739/326007-eng.png,31,데이터 사이언스/ > 데이터 엔지니어링/
https://www.inflearn.com/courses/프레이머-프로토타입?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,프레이머를 활용하여 쉽고 간단하게 프로토타입 제작하기,4.4,토마스,https://cdn.inflearn.com/public/courses/326532/cover/ef3e6b55-5635-4c32-8ab2-e50104600919/표지_ver2.png,13,디자인 · 아트/비즈니스 · 마케팅/ > UX/UI/기획 · 전략 · PM/그래픽 디자인/
https://www.inflearn.com/courses/패킷트레이서-네트워크?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,20년 경력자의 알기쉬운 컴퓨터네트워크,4.9,넷가이버,https://cdn.inflearn.com/public/courses/326505/cover/31c3ccff-966b-4936-bb91-013d3604f6ca/326505-eng.png,55,보안 · 네트워크/개발 · 프로그래밍/ > 네트워크/데브옵스 · 인프라/기타 (개발 · 프로그래밍)/
https://www.inflearn.com/courses/팀개발-깃-깃허브?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,"팀 개발을 위한 Git, GitHub 입문",4.9,진유림,https://cdn.inflearn.com/public/courses/326543/cover/44369457-39ef-4df3-a948-dffca597bece,340,개발 · 프로그래밍/ > 개발 도구/
https://www.inflearn.com/courses/데이터사이언스-로드맵?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,비전공자를 위한 데이터 사이언스 커리어 로드맵 완성하기,4.4,비주얼라이징코리아 백수경,https://cdn.inflearn.com/public/courses/326492/cover/c06e8b5a-c6bd-4e7d-9967-c78f626e24b9,40,커리어/데이터 사이언스/ > 취업 · 이직/기타 (데이터 사이언스)/
https://www.inflearn.com/courses/도커-컴포즈?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,도커 쓸 땐 필수! 도커 컴포즈,4.6,너굴,https://cdn.inflearn.com/public/courses/326328/cover/ea7ed8c8-4e2c-4637-9ade-6247ce11d2f0,61,개발 · 프로그래밍/ > 데브옵스 · 인프라/백엔드/
https://www.inflearn.com/courses/개발자-취업-학습편?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,비전공자를 위한 개발자 취업 올인원 가이드 [학습편],5.0,한정수,https://cdn.inflearn.com/public/courses/326468/cover/51ae6304-e043-41ad-a43c-8102cb01e401,5,커리어/개발 · 프로그래밍/ > 취업 · 이직/기타 (개발 · 프로그래밍)/
https://www.inflearn.com/courses/스벨트-입문-가이드?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,Svelte.js 입문 가이드,4.9,HEROPY,https://cdn.inflearn.com/public/course-326295-cover/eaba30bd-b9ec-4277-b178-a418b5daf1a3,144,개발 · 프로그래밍/ > 프론트엔드/웹 개발/
https://www.inflearn.com/courses/쿠버네티스-입문?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,초보를 위한 쿠버네티스 안내서,4.9,subicura,https://cdn.inflearn.com/public/course-326288-cover/9bd53e0c-48e2-449d-969a-277335c0df77,170,개발 · 프로그래밍/ > 데브옵스 · 인프라/백엔드/
https://www.inflearn.com/courses/mysql-docker?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,따라하며 배우는 MySQL on Docker,4.9,김영헌,https://cdn.inflearn.com/public/course-326026-cover/0af284a0-905e-44e5-8026-06b9e2a4ecad,46,개발 · 프로그래밍/ > 데이터베이스/데브옵스 · 인프라/
https://www.inflearn.com/courses/지라-프로젝트협업?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,JIRA를 활용해 더 효과적으로 프로젝트 협업하기,4.5,lesstif,https://cdn.inflearn.com/public/course-325614-cover/093efe70-b963-4a57-8f52-966e217d55e2,90,비즈니스 · 마케팅/개발 · 프로그래밍/ > 기획 · 전략 · PM/개발 도구/
https://www.inflearn.com/courses/스벨트-완벽-가이드?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,Svelte.js [Core API] 완벽 가이드,4.9,HEROPY,https://cdn.inflearn.com/public/course-325523-cover/f70444f1-ed0a-4b46-b5ec-39c250885e9a,38,개발 · 프로그래밍/ > 프론트엔드/웹 개발/
https://www.inflearn.com/courses/유니티-mmorpg-개발-part8?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part8: Entity Framework Core,4.9,Rookiss,https://cdn.inflearn.com/public/course-325822-cover/6dc2e340-cba4-4d88-b313-3233d3e5c3a0,43,개발 · 프로그래밍/게임 개발/ > 데이터베이스/게임 프로그래밍/
https://www.inflearn.com/courses/자바스크립트-인터랙티브-웹?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,몇 줄로 끝내는 인터랙티브 웹 개발 노하우 [초급편],4.6,코딩일레븐,https://cdn.inflearn.com/public/courses/325641/cover/ede5cb01-f840-4308-9562-cfbddf04e9e6/last4.gif,134,개발 · 프로그래밍/ > 프론트엔드/웹 퍼블리싱/웹 개발/
https://www.inflearn.com/courses/유니티-게임개발-파트3?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,유니티(Unity)로 시작하는 게임개발: Part 3. 슈팅게임 개발,4.9,UDevApp,https://cdn.inflearn.com/public/courses/325658/cover/c7535357-adf9-4066-8fa4-ad61d616d897,19,게임 개발/ > 게임 프로그래밍/
https://www.inflearn.com/courses/유니티-게임개발-파트2?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,유니티(Unity)로 시작하는 게임개발: Part 2. C# 프로그래밍 입문,4.8,UDevApp,https://cdn.inflearn.com/public/courses/325580/cover/47c13551-d891-44d2-92ea-aec04a1cbb6a,29,게임 개발/개발 · 프로그래밍/ > 게임 프로그래밍/프로그래밍 언어/
https://www.inflearn.com/courses/php7-oop?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,PHP 7+ 프로그래밍: 객체지향,4.6,정상우,https://cdn.inflearn.com/public/course-325345-cover/bde89c2e-858f-4f19-8650-f773dffbf00e,18,개발 · 프로그래밍/ > 프로그래밍 언어/기타 (개발 · 프로그래밍)/
https://www.inflearn.com/courses/자바-머신러닝-weka-중급?attributionToken=ChM2MjczOTQ1Nzc0MTQyNDMzODkwEA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOij68dES9_HRErTx0RK78tESj_LREq3y0RKp8tESjPLREr7y0RKy8dES,자바 머신러닝 weka(웨카) 중급,4.8,자바라머신러닝,https://cdn.inflearn.com/public/courses/325465/course_cover/a81cc9f6-0441-4cc6-bdf9-d5803b0037e8/java-machinelearning-weka-2-eng.jpg,5,인공지능/ > 딥러닝 · 머신러닝/
https://www.inflearn.com/courses/따라하며-배우는-디노-기본?attributionToken=ChM4Njk0OTc4MzM0ODUyNDY3Nzg0EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOii08dESj_LREvfx0RKy8dESqfLREq3y0RKM8tES-vHRErvy0RK-8tES,따라하며 배우는 데노(DENO) - 기본 강의,4.9,John Ahn,https://cdn.inflearn.com/public/course-325475-cover/3a4a2e20-bfd0-46e9-9250-63fbd5bf395f,28,개발 · 프로그래밍/ > 백엔드/웹 개발/
https://www.inflearn.com/courses/따라하며-배우는-노드-리액트-기본?attributionToken=ChM4Njk0OTc4MzM0ODUyNDY3Nzg0EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOii08dESj_LREvfx0RKy8dESqfLREq3y0RKM8tES-vHRErvy0RK-8tES,"따라하며 배우는 노드, 리액트 시리즈 - 기본 강의",4.8,John Ahn,https://cdn.inflearn.com/public/courses/324951/course_cover/510c265a-6de2-456d-8e6a-351b9ce29608/nodeReactbasic.png,862,개발 · 프로그래밍/ > 풀스택/웹 개발/
https://www.inflearn.com/courses/3dsmax-모델링-고수의-비밀?attributionToken=ChM4Njk0OTc4MzM0ODUyNDY3Nzg0EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOii08dESj_LREvfx0RKy8dESqfLREq3y0RKM8tES-vHRErvy0RK-8tES,3dsmax 모델링 고수의 비밀! (Modeling Expert Technique),5.0,목마하임(MokmaHeim),https://cdn.inflearn.com/public/courses/324318/course_cover/6a24a579-eec1-4e54-ab8b-33e5fdf570db/m_3ds_Advanced.png,18,디자인 · 아트/게임 개발/ > CAD · 3D 모델링/게임 아트 · 그래픽/
https://www.inflearn.com/courses/스캐치앱-마스터-sketch-app?attributionToken=ChM4Njk0OTc4MzM0ODUyNDY3Nzg0EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOii08dESj_LREvfx0RKy8dESqfLREq3y0RKM8tES-vHRErvy0RK-8tES,스케치앱 마스터 과정[Sketch App],4.3,Steve Kim,https://cdn.inflearn.com/public/courses/324578/course_cover/7718f742-eb54-4028-a3a3-153a8558dc01/ljy_master.png,6,디자인 · 아트/ > UX/UI/그래픽 디자인/
https://www.inflearn.com/courses/워드프레스-쇼핑몰-파트1?attributionToken=ChM4Njk0OTc4MzM0ODUyNDY3Nzg0EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOii08dESj_LREvfx0RKy8dESqfLREq3y0RKM8tES-vHRErvy0RK-8tES,워드프레스 제대로 개발하기 - 어드민 편,4.9,워드프레스 개발,https://cdn.inflearn.com/public/courses/324202/cover/343b9352-7d19-4e80-909e-31fb1cec7645/324202-eng.png,27,개발 · 프로그래밍/ > 웹 개발/
https://www.inflearn.com/courses/페이스북?attributionToken=ChM4Njk0OTc4MzM0ODUyNDY3Nzg0EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOii08dESj_LREvfx0RKy8dESqfLREq3y0RKM8tES-vHRErvy0RK-8tES,"지금 당장 성과내기, 페이스북 퍼포먼스 마케팅 실습",5.0,Seongmin Yoo,https://cdn.inflearn.com/public/courses/315347/cover/8cdc5f1c-7808-4a45-857b-8ee4ff667a0b/315347-eng.png,29,비즈니스 · 마케팅/ > 마케팅/
https://www.inflearn.com/courses/aws-2?attributionToken=ChM4Njk0OTc4MzM0ODUyNDY3Nzg0EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOii08dESj_LREvfx0RKy8dESqfLREq3y0RKM8tES-vHRErvy0RK-8tES,클라우드 서비스 AWS,4.9,Egoing Lee,https://cdn.inflearn.com/wp-content/uploads/AWS-1.png,260,개발 · 프로그래밍/보안 · 네트워크/ > 데브옵스 · 인프라/클라우드/
https://www.inflearn.com/courses/following-c-plus?attributionToken=ChM4Njk0OTc4MzM0ODUyNDY3Nzg0EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOii08dESj_LREvfx0RKy8dESqfLREq3y0RKM8tES-vHRErvy0RK-8tES,홍정모의 따라하며 배우는 C++,4.9,홍정모,https://cdn.inflearn.com/wp-content/uploads/C_hjm2-1.jpg,306,개발 · 프로그래밍/ > 프로그래밍 언어/
